ribose,cysteine,ribose-cysteine-Schiff-base,water,ribose-cysteine-Amadori,ribose-deoxyosone-3,furfural,pyruvaldehyde,glycolaldehyde,leucine,ribose-leucine-Schiff-base,ribose-leucine-Amadori,dehydroalanine,H2S,ammonia,acetaldehyde,CO2,2-methylthiazole,H2,2-furfurylthiol,furfural-thiohemiacetal,elemental-sulfur,CC(C)CC(N=CCO)C(=O)O,O=C(O)C(CS)N=CCO,CC=NC(CC(C)C)C(=O)O,CC=NC(CS)C(=O)O,ribose_X,cysteine_X,ribose-cysteine-Schiff-base_X,water_X,ribose-cysteine-Amadori_X,ribose-deoxyosone-3_X,furfural_X,pyruvaldehyde_X,glycolaldehyde_X,leucine_X,ribose-leucine-Schiff-base_X,ribose-leucine-Amadori_X,dehydroalanine_X,H2S_X,ammonia_X,acetaldehyde_X,CO2_X,2-methylthiazole_X,H2_X,2-furfurylthiol_X,furfural-thiohemiacetal_X,elemental-sulfur_X,CC(C)CC(N=CCO)C(=O)O_X,O=C(O)C(CS)N=CCO_X,CC=NC(CC(C)C)C(=O)O_X,CC=NC(CS)C(=O)O_X,time,temperature
0.012519105921551555,4.425486033201791e-33,2.612263569408041e-26,3.4443723964299905e-20,2.484818228739619e-33,1.209107506913027e-35,4.0896207156281926e-36,3.7714078819846203e-36,3.771407881984619e-36,0.006259552960775777,3.4443694565333813e-20,3.2763278990185516e-27,0.006259552960775774,0.00625955296077577,1.8468302901096596e-49,1.8468302901096585e-49,1.8468302901096608e-49,4.5706619865199826e-144,1.7001883147536726e-60,8.80530269385918e-52,2.798179072286014e-58,8.805302710861064e-52,3.3356366159213203e-53,-9.844324724054536e-67,5.081160195625993e-67,1.0858385243828915e-73,0.4000000000000002,1.4139942775253141e-31,8.346486037508631e-25,1.1005170554553832e-18,7.939283345984069e-32,3.863239162571689e-34,1.306681400814076e-34,1.2050086981026877e-34,1.2050086981026873e-34,0.2000000000000001,1.1005161161242113e-18,1.0468248833579648e-25,0.19999999999999998,0.19999999999999987,5.900837653047907e-48,5.900837653047903e-48,5.90083765304791e-48,1.4603796837125952e-142,5.432299480194703e-59,2.8133966591658645e-50,8.940507700215138e-57,2.8133966645981644e-50,1.0657747084571099e-51,-3.145376286690762e-65,1.6234898010979565e-65,3.46938042121244e-72,363.6363636363637,423.15
0.012519105921551555,4.4246833743938635e-33,2.6122635659820266e-26,3.7888093226013274e-20,2.4848182254807508e-33,1.330018150801056e-35,4.707876633654583e-36,4.341557390817291e-36,4.341557390817289e-36,0.006259552960775777,3.788806349941447e-20,3.603960639226967e-27,0.006259552960775774,0.00625955296077577,1.8468302901096593e-49,1.846830290109658e-49,1.8468302901096608e-49,5.295038387124738e-144,1.9710658239975353e-60,1.0200801527585677e-51,3.221198929488757e-58,1.020080154729634e-51,3.8642813620635796e-53,-1.1404532244658052e-66,5.589276791388967e-67,1.0858385243828915e-73,0.4000000000000002,1.4137378186973572e-31,8.346486026562118e-25,1.2105686608430782e-18,7.939283335571607e-32,4.249562737579972e-34,1.5042213599455239e-34,1.3871780997853312e-34,1.3871780997853304e-34,0.2000000000000001,1.21056771104366e-18,1.151507355816129e-25,0.19999999999999998,0.19999999999999987,5.900837653047905e-48,5.900837653047902e-48,5.90083765304791e-48,1.6918263717249546e-142,6.2977846384520475e-59,3.2592747729772214e-50,1.0292105361752668e-56,3.259274779275007e-50,1.2346828555579988e-51,-3.643880742322096e-65,1.7858389653104758e-65,3.46938042121244e-72,400.00000000000006,423.15
0.012519105921551555,4.4238807155859354e-33,2.612263562556012e-26,4.133246248772665e-20,2.4848182222218824e-33,1.4509287946890847e-35,5.3261325516809704e-36,4.911706899649962e-36,4.9117068996499605e-36,0.006259552960775777,4.133243243349513e-20,3.931593379435384e-27,0.006259552960775774,0.00625955296077577,1.8468302901096593e-49,1.846830290109658e-49,1.8468302901096608e-49,6.019414787729491e-144,2.2419433332413972e-60,1.1596300361312178e-51,3.6442187866915e-58,1.1596300383731614e-51,4.392926108205839e-53,-1.296473976526157e-66,6.097393387151942e-67,1.0858385243828915e-73,0.4000000000000002,1.4134813598694e-31,8.346486015615602e-25,1.3206202662307735e-18,7.939283325159143e-32,4.635886312588254e-34,1.701761319076971e-34,1.5693475014679745e-34,1.569347501467974e-34,0.2000000000000001,1.3206193059631088e-18,1.256189828274294e-25,0.19999999999999998,0.19999999999999987,5.900837653047905e-48,5.900837653047902e-48,5.900837653047909e-48,1.9232730597373134e-142,7.163269796709391e-59,3.7051528867885787e-50,1.1643703023290197e-56,3.705152893951849e-50,1.4035910026588877e-51,-4.14238519795343e-65,1.9481881295229952e-65,3.46938042121244e-72,436.3636363636364,423.15
0.012519105921551555,4.423078056778007e-33,2.6122635591299977e-26,4.477683174944002e-20,2.484818218963014e-33,1.571839438577114e-35,5.944388469707361e-36,5.481856408482635e-36,5.481856408482632e-36,0.006259552960775777,4.477680136757579e-20,4.259226119643802e-27,0.006259552960775774,0.00625955296077577,1.846830290109659e-49,1.846830290109658e-49,1.8468302901096604e-49,6.743791188334248e-144,2.512820842485261e-60,1.2991799195038688e-51,4.067238643894244e-58,1.2991799220166898e-51,4.921570854348101e-53,-1.4524947285865096e-66,6.605509982914917e-67,1.0858385243828915e-73,0.4000000000000002,1.4132249010414429e-31,8.346486004669088e-25,1.4306718716184687e-18,7.93928331474668e-32,5.022209887596539e-34,1.8993012782084189e-34,1.7515169031506186e-34,1.7515169031506175e-34,0.2000000000000001,1.4306709008825577e-18,1.360872300732459e-25,0.19999999999999998,0.19999999999999987,5.900837653047904e-48,5.9008376530479e-48,5.900837653047908e-48,2.154719747749673e-142,8.02875495496674e-59,4.1510310005999394e-50,1.299530068482773e-56,4.151031008628695e-50,1.5724991497597772e-51,-4.640889653584768e-65,2.110537293735515e-65,3.46938042121244e-72,472.72727272727275,423.15
0.012519105921551555,4.42227539797008e-33,2.612263555703983e-26,4.8221201011153394e-20,2.4848182157041456e-33,1.6927500824651427e-35,6.562644387733751e-36,6.052005917315305e-36,6.052005917315305e-36,0.006259552960775777,4.8221170301656445e-20,4.586858859852219e-27,0.006259552960775774,0.00625955296077577,1.846830290109659e-49,1.846830290109658e-49,1.8468302901096604e-49,7.468167588939e-144,2.7836983517291235e-60,1.4387298028765187e-51,4.490258501096987e-58,1.4387298056602173e-51,5.45021560049036e-53,-1.6085154806468614e-66,7.113626578677892e-67,1.0858385243828915e-73,0.4000000000000002,1.412968442213486e-31,8.346485993722574e-25,1.540723477006164e-18,7.939283304334215e-32,5.40853346260482e-34,2.096841237339867e-34,1.9336863048332614e-34,1.9336863048332614e-34,0.2000000000000001,1.5407224958020064e-18,1.4655547731906238e-25,0.19999999999999998,0.19999999999999987,5.900837653047904e-48,5.9008376530479e-48,5.900837653047908e-48,2.386166435762031e-142,8.894240113224082e-59,4.596909114411297e-50,1.434689834636526e-56,4.596909123305538e-50,1.741407296860666e-51,-5.139394109216102e-65,2.2728864579480346e-65,3.46938042121244e-72,509.0909090909091,423.15
0.012519105921551555,4.421472739162152e-33,2.6122635522779694e-26,5.1665570272866757e-20,2.484818212445278e-33,1.8136607263531713e-35,7.180900305760137e-36,6.622155426147975e-36,6.622155426147973e-36,0.006259552960775777,5.1665539235737106e-20,4.914491600060634e-27,0.006259552960775774,0.00625955296077577,1.8468302901096585e-49,1.8468302901096577e-49,1.8468302901096604e-49,8.192543989543754e-144,3.054575860972986e-60,1.5782796862491684e-51,4.913278358299728e-58,1.5782796893037447e-51,5.97886034663262e-53,-1.764536232707213e-66,7.621743174440866e-67,1.0858385243828915e-73,0.4000000000000002,1.4127119833855288e-31,8.346485982776059e-25,1.6507750823938587e-18,7.939283293921754e-32,5.794857037613102e-34,2.2943811964713134e-34,2.115855706515905e-34,2.1158557065159045e-34,0.2000000000000001,1.6507740907214551e-18,1.570237245648788e-25,0.19999999999999998,0.19999999999999987,5.900837653047903e-48,5.900837653047899e-48,5.900837653047908e-48,2.6176131237743902e-142,9.759725271481426e-59,5.042787228222653e-50,1.5698496007902787e-56,5.04278723798238e-50,1.910315443961555e-51,-5.6378985648474364e-65,2.435235622160554e-65,3.46938042121244e-72,545.4545454545455,423.15
0.012519105921551555,4.4206700803542236e-33,2.6122635488519555e-26,5.510993953458014e-20,2.4848182091864095e-33,1.934571370241201e-35,7.799156223786529e-36,7.192304934980648e-36,7.192304934980645e-36,0.006259552960775777,5.510990816981777e-20,5.2421243402690525e-27,0.006259552960775774,0.00625955296077577,1.8468302901096585e-49,1.8468302901096574e-49,1.84683029010966e-49,8.91692039014851e-144,3.325453370216849e-60,1.7178295696218196e-51,5.336298215502473e-58,1.7178295729472733e-51,6.5075050927748785e-53,-1.9205569847675657e-66,8.129859770203841e-67,1.0858385243828915e-73,0.4000000000000002,1.4124555245575718e-31,8.346485971829547e-25,1.7608266877815543e-18,7.93928328350929e-32,6.1811806126213865e-34,2.491921155602762e-34,2.2980251081985488e-34,2.298025108198548e-34,0.2000000000000001,1.760825685640904e-18,1.6749197181069532e-25,0.19999999999999998,0.19999999999999987,5.900837653047903e-48,5.900837653047899e-48,5.900837653047907e-48,2.8490598117867498e-142,1.0625210429738774e-58,5.488665342034014e-50,1.7050093669440324e-56,5.488665352659226e-50,2.0792235910624436e-51,-6.136403020478773e-65,2.597584786373074e-65,3.46938042121244e-72,581.8181818181819,423.15
0.012519105921551555,4.419867421546296e-33,2.612263545425941e-26,5.85543087962935e-20,2.484818205927541e-33,2.0554820141292292e-35,8.417412141812916e-36,7.762454443813319e-36,7.762454443813318e-36,0.006259552960775777,5.855427710389842e-20,5.569757080477469e-27,0.006259552960775774,0.00625955296077577,1.846830290109658e-49,1.8468302901096574e-49,1.8468302901096596e-49,9.641296790753264e-144,3.5963308794607114e-60,1.8573794529944696e-51,5.7593180727052154e-58,1.8573794565908007e-51,7.036149838917139e-53,-2.076577736827918e-66,8.637976365966816e-67,1.0858385243828915e-73,0.4000000000000002,1.4121990657296149e-31,8.346485960883033e-25,1.870878293169249e-18,7.939283273096827e-32,6.567504187629668e-34,2.689461114734209e-34,2.4801945098811923e-34,2.480194509881192e-34,0.2000000000000001,1.8708772805603526e-18,1.779602190565118e-25,0.19999999999999998,0.19999999999999987,5.900837653047902e-48,5.900837653047899e-48,5.900837653047907e-48,3.080506499799109e-142,1.1490695587996118e-58,5.934543455845371e-50,1.840169133097785e-56,5.934543467336068e-50,2.2481317381633325e-51,-6.63490747611011e-65,2.7599339505855935e-65,3.46938042121244e-72,618.1818181818182,423.15
0.012519105921551555,4.419064762738368e-33,2.6122635419999266e-26,6.199867805800688e-20,2.4848182026686727e-33,2.1763926580172586e-35,9.035668059839308e-36,8.332603952645992e-36,8.33260395264599e-36,0.006259552960775777,6.199864603797909e-20,5.897389820685887e-27,0.006259552960775774,0.00625955296077577,1.846830290109658e-49,1.8468302901096574e-49,1.8468302901096596e-49,1.0365673191358022e-143,3.867208388704575e-60,1.99692933636712e-51,6.1823379299079596e-58,1.9969293402343287e-51,7.5647945850594e-53,-2.2325984888882702e-66,9.146092961729794e-67,1.0858385243828915e-73,0.4000000000000002,1.4119426069016577e-31,8.346485949936517e-25,1.9809298985569446e-18,7.939283262684362e-32,6.953827762637952e-34,2.8870010738656573e-34,2.662363911563836e-34,2.6623639115638357e-34,0.2000000000000001,1.980928875479802e-18,1.884284663023283e-25,0.19999999999999998,0.19999999999999987,5.900837653047902e-48,5.900837653047899e-48,5.900837653047907e-48,3.311953187811469e-142,1.2356180746253465e-58,6.380421569656731e-50,1.9753288992515385e-56,6.380421582012912e-50,2.417039885264222e-51,-7.133411931741446e-65,2.922283114798114e-65,3.46938042121244e-72,654.5454545454546,423.15
0.012519105921551555,4.418262103930441e-33,2.612263538573912e-26,6.544304731972025e-20,2.4848181994098046e-33,2.2973033019052872e-35,9.653923977865695e-36,8.902753461478663e-36,8.902753461478662e-36,0.006259552960775777,6.544301497205974e-20,6.2250225608943045e-27,0.006259552960775774,0.00625955296077577,1.846830290109658e-49,1.846830290109657e-49,1.8468302901096593e-49,1.1090049591962776e-143,4.1380858979484374e-60,2.1364792197397702e-51,6.605357787110702e-58,2.1364792238778567e-51,8.093439331201657e-53,-2.388619240948622e-66,9.654209557492767e-67,1.0858385243828915e-73,0.4000000000000002,1.4116861480737005e-31,8.346485938990004e-25,2.0909815039446393e-18,7.9392832522719e-32,7.3401513376462335e-34,3.0845410329971047e-34,2.8445333132464796e-34,2.844533313246479e-34,0.2000000000000001,2.0909804703992504e-18,1.988967135481448e-25,0.19999999999999998,0.19999999999999987,5.9008376530479e-48,5.900837653047898e-48,5.900837653047905e-48,3.543399875823828e-142,1.322166590451081e-58,6.826299683468088e-50,2.1104886654052914e-56,6.826299696689757e-50,2.5859480323651104e-51,-7.631916387372781e-65,3.0846322790106332e-65,3.46938042121244e-72,690.909090909091,423.15
0.012519105921551555,4.4174594451225126e-33,2.612263535147897e-26,6.888741658143363e-20,2.4848181961509366e-33,2.4182139457933166e-35,1.0272179895892087e-35,9.472902970311336e-36,9.472902970311333e-36,0.006259552960775777,6.888738390614042e-20,6.552655301102721e-27,0.006259552960775774,0.00625955296077577,1.8468302901096577e-49,1.8468302901096566e-49,1.8468302901096593e-49,1.1814425992567533e-143,4.4089634071923004e-60,2.276029103112421e-51,7.028377644313446e-58,2.2760291075213847e-51,8.622084077343921e-53,-2.544639993008974e-66,1.0162326153255744e-66,1.0858385243828915e-73,0.4000000000000002,1.4114296892457434e-31,8.346485928043488e-25,2.201033109332335e-18,7.939283241859437e-32,7.726474912654518e-34,3.282080992128553e-34,3.0267027149291235e-34,3.026702714929123e-34,0.2000000000000001,2.2010320653186997e-18,2.0936496079396127e-25,0.19999999999999998,0.19999999999999987,5.900837653047899e-48,5.900837653047897e-48,5.900837653047905e-48,3.774846563836187e-142,1.4087151062768157e-58,7.272177797279448e-50,2.245648431559045e-56,7.272177811366601e-50,2.7548561794660005e-51,-8.130420843004116e-65,3.2469814432231536e-65,3.46938042121244e-72,727.2727272727274,423.15
0.012519105921551555,4.4166567863145845e-33,2.612263531721883e-26,7.2331785843147e-20,2.4848181928920682e-33,2.5391245896813457e-35,1.0890435813918475e-35,1.0043052479144007e-35,1.0043052479144003e-35,0.006259552960775777,7.233175284022108e-20,6.880288041311138e-27,0.006259552960775774,0.00625955296077577,1.8468302901096577e-49,1.8468302901096566e-49,1.8468302901096593e-49,1.2538802393172287e-143,4.6798409164361634e-60,2.4155789864850708e-51,7.451397501516189e-58,2.4155789911649118e-51,9.150728823486179e-53,-2.700660745069326e-66,1.0670442749018716e-66,1.0858385243828915e-73,0.4000000000000002,1.4111732304177864e-31,8.346485917096974e-25,2.3110847147200296e-18,7.939283231446974e-32,8.112798487662802e-34,3.47962095126e-34,3.2088721166117674e-34,3.208872116611766e-34,0.2000000000000001,2.3110836602381482e-18,2.1983320803977776e-25,0.19999999999999998,0.19999999999999987,5.900837653047899e-48,5.900837653047897e-48,5.900837653047905e-48,4.006293251848547e-142,1.4952636221025503e-58,7.718055911090805e-50,2.3808081977127977e-56,7.718055926043442e-50,2.923764326566889e-51,-8.628925298635451e-65,3.4093306074356726e-65,3.46938042121244e-72,763.6363636363637,423.15
0.012519105921551555,4.415854127506657e-33,2.6122635282958694e-26,7.577615510486036e-20,2.4848181896332e-33,2.660035233569374e-35,1.1508691731944866e-35,1.0613201987976679e-35,1.0613201987976676e-35,0.006259552960775777,7.577612177430173e-20,7.207920781519555e-27,0.006259552960775774,0.00625955296077577,1.8468302901096574e-49,1.8468302901096562e-49,1.846830290109659e-49,1.3263178793777045e-143,4.950718425680026e-60,2.5551288698577214e-51,7.874417358718933e-58,2.55512887480844e-51,9.679373569628438e-53,-2.8566814971296783e-66,1.1178559344781693e-66,1.0858385243828915e-73,0.4000000000000002,1.4109167715898295e-31,8.34648590615046e-25,2.4211363201077247e-18,7.939283221034511e-32,8.499122062671084e-34,3.677160910391448e-34,3.391041518294411e-34,3.39104151829441e-34,0.2000000000000001,2.421135255157597e-18,2.3030145528559426e-25,0.19999999999999998,0.19999999999999987,5.900837653047899e-48,5.900837653047896e-48,5.900837653047904e-48,4.237739939860906e-142,1.5818121379282847e-58,8.163934024902164e-50,2.515967963866551e-56,8.163934040720287e-50,3.0926724736677777e-51,-9.127429754266788e-65,3.5716797716481925e-65,3.46938042121244e-72,800.0000000000001,423.15
0.012519105921551555,4.415051468698729e-33,2.612263524869855e-26,7.922052436657373e-20,2.4848181863743317e-33,2.780945877457403e-35,1.2126947649971254e-35,1.1183351496809347e-35,1.1183351496809347e-35,0.006259552960775777,7.92204907083824e-20,7.535553521727973e-27,0.006259552960775774,0.00625955296077577,1.8468302901096574e-49,1.8468302901096562e-49,1.8468302901096585e-49,1.3987555194381798e-143,5.221595934923889e-60,2.6946787532303717e-51,8.297437215921676e-58,2.694678758451968e-51,1.0208018315770697e-52,-3.0127022491900306e-66,1.1686675940544668e-66,1.0858385243828915e-73,0.4000000000000002,1.4106603127618723e-31,8.346485895203945e-25,2.53118792549542e-18,7.939283210622048e-32,8.885445637679365e-34,3.8747008695228955e-34,3.5732109199770535e-34,3.5732109199770535e-34,0.2000000000000001,2.531186850077046e-18,2.4076970253141075e-25,0.19999999999999998,0.19999999999999987,5.900837653047899e-48,5.900837653047896e-48,5.900837653047903e-48,4.469186627873265e-142,1.6683606537540194e-58,8.609812138713522e-50,2.651127730020304e-56,8.60981215539713e-50,3.2615806207686666e-51,-9.625934209898123e-65,3.7340289358607124e-65,3.46938042121244e-72,836.3636363636365,423.15
0.012519105921551555,4.414248809890801e-33,2.6122635214438405e-26,8.266489362828709e-20,2.4848181831154633e-33,2.9018565213454314e-35,1.2745203567997641e-35,1.1753501005642019e-35,1.1753501005642016e-35,0.006259552960775777,8.266485964246304e-20,7.863186261936389e-27,0.006259552960775774,0.00625955296077577,1.846830290109657e-49,1.846830290109656e-49,1.846830290109658e-49,1.4711931594986551e-143,5.492473444167751e-60,2.8342286366030214e-51,8.720457073124418e-58,2.834228642095496e-51,1.0736663061912957e-52,-3.168723001250382e-66,1.2194792536307638e-66,1.0858385243828915e-73,0.4000000000000002,1.4104038539339152e-31,8.34648588425743e-25,2.641239530883115e-18,7.939283200209583e-32,9.271769212687647e-34,4.072240828654343e-34,3.7553803216596974e-34,3.7553803216596966e-34,0.2000000000000001,2.6412384449964942e-18,2.512379497772272e-25,0.19999999999999998,0.19999999999999987,5.900837653047898e-48,5.900837653047894e-48,5.900837653047902e-48,4.700633315885624e-142,1.7549091695797535e-58,9.05569025252488e-50,2.7862874961740566e-56,9.055690270073973e-50,3.430488767869555e-51,-1.0124438665529456e-64,3.896378100073231e-65,3.46938042121244e-72,872.7272727272727,423.15
0.012519105921551555,4.4134461510828734e-33,2.6122635180178266e-26,8.610926289000046e-20,2.484818179856595e-33,3.0227671652334605e-35,1.3363459486024032e-35,1.2323650514474692e-35,1.232365051447469e-35,0.006259552960775777,8.610922857654371e-20,8.190819002144805e-27,0.006259552960775774,0.00625955296077577,1.846830290109657e-49,1.846830290109656e-49,1.846830290109658e-49,1.5436307995591307e-143,5.763350953411614e-60,2.973778519975672e-51,9.143476930327162e-58,2.973778525739023e-51,1.1265307808055216e-52,-3.3247437533107335e-66,1.2702909132070618e-66,1.0858385243828915e-73,0.4000000000000002,1.4101473951059582e-31,8.346485873310917e-25,2.7512911362708098e-18,7.939283189797121e-32,9.658092787695931e-34,4.269780787785791e-34,3.937549723342341e-34,3.93754972334234e-34,0.2000000000000001,2.7512900399159435e-18,2.6170619702304364e-25,0.19999999999999998,0.19999999999999987,5.900837653047898e-48,5.900837653047894e-48,5.900837653047902e-48,4.9320800038979834e-142,1.8414576854054883e-58,9.501568366336239e-50,2.92144726232781e-56,9.501568384750817e-50,3.599396914970444e-51,-1.0622943121160791e-64,4.058727264285751e-65,3.46938042121244e-72,909.0909090909091,423.15
0.012519105921551555,4.412643492274945e-33,2.612263514591812e-26,8.955363215171384e-20,2.484818176597727e-33,3.1436778091214896e-35,1.3981715404050422e-35,1.2893800023307363e-35,1.289380002330736e-35,0.006259552960775777,8.955359751062436e-20,8.518451742353223e-27,0.006259552960775774,0.00625955296077577,1.8468302901096566e-49,1.846830290109656e-49,1.846830290109658e-49,1.6160684396196062e-143,6.034228462655477e-60,3.113328403348322e-51,9.566496787529905e-58,3.113328409382552e-51,1.1793952554197475e-52,-3.4807645053710863e-66,1.3211025727833593e-66,1.0858385243828915e-73,0.4000000000000002,1.4098909362780013e-31,8.346485862364403e-25,2.8613427416585053e-18,7.939283179384658e-32,1.0044416362704213e-33,4.4673207469172385e-34,4.119719125024985e-34,4.119719125024984e-34,0.2000000000000001,2.861341634835392e-18,2.7217444426886013e-25,0.19999999999999998,0.19999999999999987,5.900837653047897e-48,5.900837653047893e-48,5.900837653047902e-48,5.163526691910342e-142,1.928006201231223e-58,9.947446480147596e-50,3.056607028481563e-56,9.94744649942766e-50,3.768305062071333e-51,-1.1121447576792128e-64,4.221076428498271e-65,3.46938042121244e-72,945.4545454545455,423.15
